"WaterSourceId","DisclosureId","APINumber","StateName","CountyName","OperatorName","WellName","Description","Percent"
"47ac99da-853f-43f5-a7df-ad1a4c20a2b3","49dc9622-f028-4851-b75b-2bd8529a0631","33105059750000","North Dakota","Williams","Hess Corporation","BL-IVERSON B-155-95-0807H-7","Produced Water","1.13"
"5ea5cbd0-8eaf-488e-a8ec-4aea8f7cda71","7fb5f648-8bbf-4529-9aa6-2c85ee3b511a","43047570370000","Utah","Uintah","Uinta Wax Operating, LLC","RD Tribal 7N-31E-H7UB","Produced Water","100.00"
"1ae2beba-3c55-47e4-b765-803257205f5a","f092a2ec-8efe-47ee-bc11-2c977c90c6d1","42255377480000","Texas","Karnes","Magnolia Oil & Gas LLC","Soundgarden Unit 108H","Other, < 1000TDS","100.00"
"ef8eedca-9218-47f0-8dfc-aef024f4a54f","8499d3d5-bc16-4347-8a45-2cb37e83e336","30025516080000","New Mexico","Lea","Cimarex Energy Co.","CORIANDER 1 12 FEDERAL COM #006H","Produced Water","100.00"
"fd28c5d1-5ae9-4d8b-b06a-0eb68ea486ea","4584cc6f-ab4f-4043-ba80-2da9dc1b95c1","42033326510000","Texas","Borden","Surge Operating, LLC","Wendigo Unit A 10-15 2AH","Groundwater, < 1000TDS","100.00"
"9e60fb86-945f-4e3f-b700-818f2b2a5b9c","a27469b6-fd9d-4985-96a4-2e04d177bb51","42337354350000","Texas","Montague","Chico Production Corp","Dorman Unit 2H","Groundwater, < 1000TDS","96.69"
"886f0e55-6e26-436a-8c81-727241f33a19","908dceae-32a9-4963-936d-2e57aa746cb1","33053095760000","North Dakota","McKenzie","ConocoPhillips Company/Burlington Resources","BOXER 3B MBH","Groundwater, < 1000TDS","100.00"
"8b470d17-bde7-4f9d-95f7-38b330511f51","2f04a220-3c93-4261-b1ac-2e8c4d7f4cb3","45051029080000","Virginia","Dickenson","EnerVest, Ltd.","VCI-539447","Surface Water, < 1000TDS","100.00"
"94082ea1-0c91-46cd-88c3-ce8d0ea139d5","c3b4cbe6-8864-4150-a1a8-2edd99b43b3a","42203355760000","Texas","Harrison","Comstock Oil & Gas","HAMILTON VERHALEN B #2H","Surface Water, < 1000TDS","100.00"
"d8e5479a-2b02-45f4-bde1-ca78e93a82b3","e5eb5b2a-de73-4b8d-8cf0-2eebdb8c3a36","42103371210000","Texas","Crane","Blackbeard Operating","Waddell TR A 3020","Groundwater, < 1000TDS","100.00"
"bb160cb5-1dc7-4ab1-913a-04937a718271","3079b4f1-04df-4050-b3ed-2f17621de5ca","42317442650000","Texas","Martin","Diamondback E&P LLC","VANDENBERG EAST 12 24 UNIT 4LMART 4LS","Groundwater, < 1000TDS","100.00"
"65479c72-535a-4c20-bac2-ede9152dfb94","6bf7cd1f-dee4-455b-abc2-2f36b546a73f","34029219990000","Ohio","Columbiana","EAP Ohio LLC","Lehwald CL BUT 1H","Surface Water, > 1000TDS","100.00"
"73ec0e31-376b-4ed2-8ab2-b23c8565c50a","30ee8b6a-9bc5-4031-9a86-2f3a0221141a","49005784280000","Wyoming","Campbell","Rockies Resources Holdings LLC","Tenderfoot 4472-1312-1PH","Groundwater, > 1000TDS","100.00"
"d3a63a40-4fb0-47ef-baed-4db513f7d965","250a720d-906f-490b-8567-2f8d1d3558f1","42479450130000","Texas","Webb","Lewis Energy Group","CORSAIR-ZAMORA E NO. 9H","Groundwater, > 1000TDS","100.00"
"b3ebc41e-1700-4655-b308-6cced7ae1caa","08467867-22c5-414d-89b4-2fcd79c7358c","37115230830000","Pennsylvania","Susquehanna","COTERRA ENERGY INC.","Geiger K 020","Groundwater, < 1000TDS","100.00"
"6d369d3d-2641-429f-b215-cd9506f15493","1a7cc68f-1548-4ebb-bff6-2fd174cd6255","35019225910000","Oklahoma","Carter","XTO Energy/ExxonMobil","Hewitt Unit 16-6403","Groundwater, < 1000TDS","94.59"
"a767f692-22ac-4999-b3e5-8278967c934d","9990972b-cff6-437f-9af2-2ff1aa436e19","05045243220000","Colorado","Garfield","Caerus Oil and Gas LLC","Fed 22D-32-496","Produced Water","100.00"
"8a82a9e7-c57e-4dbf-9b19-8ffe410dbb9f","8fd40c90-42cb-4ea8-86ce-3005ad78b65a","35085213260000","Oklahoma","Love","L.E. Jones Operating, Inc.","North Jimtown Unit 6-3","Groundwater, < 1000TDS","93.38"
"09a2e1da-4654-4321-8b19-4003fe39850f","057dd178-5227-4cf6-8b35-305b5f25b610","35003234220000","Oklahoma","Alfalfa","AEXCO Petroleum Inc.","JAMES 1-20H","Groundwater, > 1000TDS","100.00"
"6d91d671-be7f-4b46-92ed-f95a416a6aa2","74aeddd0-ed0e-4532-8afe-311ee8ff30ba","35063249620000","Oklahoma","Hughes","Tilford Pinson Exploration, LLC","Jessica 2-33","Groundwater, < 1000TDS","100.00"
"895f9d14-cf82-4878-a5ed-f24371122c41","cd7ecb8e-51c7-4a37-a432-3191e00da6f9","49009330280000","Wyoming","Converse","Anschutz Exploration Corporation","Argos Fee 3571-18-6-1W NH","Groundwater, < 1000TDS","100.00"
"72650ea5-e6f3-4a16-80aa-2b457f170f36","5c7516fa-8229-47ac-b81e-31ae26e99791","42439373020000","Texas","Tarrant","TEP Barnett USA, LLC","Planet Earth MIPA 3H","Groundwater, < 1000TDS","96.76"
"bbe7b799-ae18-43ff-b8b5-64476eec61a8","17a40eb3-8d65-45ce-a16e-31b67ac8cdd5","37015238500000","Pennsylvania","Bradford","Chesapeake Operating, Inc.","ROEBER 106HC","Produced Water","100.00"
"3c7fd3b7-2774-47a6-8847-fdaaa67f46a2","ddc1f8ef-f05b-42f2-9ce4-31ee6dcd6d6e","35137276930000","Oklahoma","Stephens","Citation Oil and Gas Corp.","NORTH BASIN 6-13-24XHM","Groundwater, < 1000TDS","100.00"
"e8079b36-93f0-4dea-9aa8-88a7195b0dca","5eb3c9ec-4ea9-4d64-a16a-324c0500f516","42475385220000","Texas","Ward","Continental Resources, Inc","UTL 1110B 1107H","Groundwater, < 1000TDS","100.00"
"43dd2a24-0633-4675-8996-bb97c00c82c2","89abc29c-60db-4182-8939-326ad7abb284","42227422120000","Texas","Howard","Bayswater Exploration & Production, LLC","WONDERFUL LIFE XL2 5 8 17 H 2WA","Groundwater, < 1000TDS","100.00"
"88fbc4d3-6f79-4a2f-a12c-2dcddc22616f","6f192766-1324-49cd-ac75-32938a7af28f","30015532070000","New Mexico","Eddy","STRATA PRODUCTION COMPANY","Roadrunner Federal Com 23 11 GBI #014H","Other, > 1000TDS","100.00"
"1aaa1e62-b75a-468a-b33a-7fa7cec8d642","b64f0306-a875-4cb7-8926-32e42666c386","42103112520000","Texas","Crane","Blackbeard Operating","Waddell TR 3 #973","Groundwater, < 1000TDS","100.00"
"f04f6b4c-aac5-4fb1-8bee-d7f87447253a","bdada23e-ecf1-473a-a31a-32e712f255a1","33105058520000","North Dakota","Williams","Hess Corporation","BL-Herfindahl- 156-95-3031H-5","Groundwater, < 1000TDS","98.96"
"eed04f4c-f1e8-46f1-b397-f4e69f48c241","bdada23e-ecf1-473a-a31a-32e712f255a1","33105058520000","North Dakota","Williams","Hess Corporation","BL-Herfindahl- 156-95-3031H-5","Produced Water","1.04"
"a1bb03da-057e-4705-b711-99a8913426e2","b77c49ae-c566-4a58-b5c6-33046058af8d","33053069330000","North Dakota","McKenzie","ConocoPhillips Company/Burlington Resources","GLADSTONE 8-1-13MBH","Groundwater, < 1000TDS","100.00"
"ffde39d3-9e75-4091-8d82-71adca9827de","41161e7a-4f01-41d9-8c16-33371e9cb67b","05123521680000","Colorado","Weld","Verdad Resources LLC","TIMBRO STATE 3636-11H","Groundwater, < 1000TDS","100.00"
"3caa7b86-c6fe-4758-95ca-e0529a435ac7","79fa94c2-6c5c-41d7-9738-3352a992cd1f","33053094800000","North Dakota","McKenzie","ConocoPhillips Company/Burlington Resources","LONE BEAVER 2-1-17TFH","Groundwater, < 1000TDS","100.00"
"1e5ded4c-c538-4422-9394-5d6e3e99ff62","d01de067-ecde-467b-b384-33bf654bf4de","42123352260000","Texas","DeWitt","Devon Energy Production Company L. P.","LANE A 5H 5H","Groundwater, < 1000TDS","100.00"
"042afd15-1ca4-4e7f-a0cb-70c30f3be2a3","666d86a7-029a-471b-b2ce-33f047bdf784","42109340320000","Texas","Culberson","Cimarex Energy Co.","Count Turf 47-38 State E 7H","Produced Water","100.00"
"ea06b4dc-f475-40ca-b8ca-7ea55c002bb4","7cf66dd7-2209-4b08-b9ae-3445d7580192","35137276900000","Oklahoma","Stephens","Citation Oil and Gas Corp.","NORTH BASIN 7-13-24XHM","Groundwater, < 1000TDS","100.00"
"f143d333-fa40-4363-9638-2e2947f88343","734b540d-fd0e-406d-9c2f-34a7cf0e9dcb","42479450100000","Texas","Webb","Lewis Energy Group","CORSAIR-ZAMORA D NO. 8H","Groundwater, > 1000TDS","100.00"
"dea686f8-bf6c-4c12-ae7a-2d6ca7986e5f","461935e4-187f-4813-a7de-34d5576a1c4b","33053069350000","North Dakota","McKenzie","ConocoPhillips Company/Burlington Resources","GLADSTONE 5-1-13TFH","Groundwater, < 1000TDS","100.00"
"5306e547-6ac3-411a-ab11-97b0acc2c668","125764cd-406a-40b1-b111-351036f73674","37115230600000","Pennsylvania","Susquehanna","COTERRA ENERGY INC.","Diaz Family LP 018","Groundwater, < 1000TDS","100.00"
"9b6e6f41-cebd-415d-bb77-1c0e4fe6f715","3b21d737-8fa1-41ce-acd2-351909a994e5","05103111990000","Colorado","Rio Blanco","Caerus Oil and Gas LLC","FRU 297-8B6","Produced Water","100.00"
"e67c0945-452b-4d77-ba60-7a6381898d3d","fe50164f-4278-4f15-8163-35852193fb13","42301365960000","Texas","Loving","ConocoPhillips Company/Burlington Resources","UL 20 GOLD SPOON B 2902HR","Produced Water","100.00"
"4852de94-1803-40d9-973c-3a85e2f228f0","7e1cbcdd-c955-47cb-9c96-35939db2184d","30015496310000","New Mexico","Eddy","COG Operating LLC","Atticus State Com #704H","Produced Water","100.00"
"01284a7e-ef81-4dc4-a775-1924ecc1708c","22fbd5bf-28dd-4347-9557-359772eb1946","30039314310000","New Mexico","Rio Arriba","LOGOS Operating, LLC","Rosa Unit #745H","Produced Water","40.00"
"d7e00b99-61c0-48fc-9ee5-6f3b03f9367f","22fbd5bf-28dd-4347-9557-359772eb1946","30039314310000","New Mexico","Rio Arriba","LOGOS Operating, LLC","Rosa Unit #745H","Groundwater, < 1000TDS","60.00"
"62bd8893-9476-4287-9447-01502ae010fb","51b0fd4f-256a-4991-8683-35d246ba0c18","30015534920000","New Mexico","Eddy","MEWBOURNE OIL COMPANY","Full Tilt 18/7 Fed 725H","Produced Water","100.00"
"472460ed-1e47-434a-9f54-994f0926ad88","c3dbef38-2eb5-4b76-b82d-363b2afe14b8","42103373720000","Texas","Crane","Blackbeard Operating","WADDELL TR A 3340","Produced Water","100.00"
"49ff973e-10a5-44cb-b93c-98cc39169d0f","62824de5-d0ed-4f7d-8286-3664c30c06b9","05005075180000","Colorado","Arapahoe","Crestone Peak Resources","PROSPER FARMS 4-65 2-1-6 3CH","Other, < 1000TDS","100.00"
"2ba951e7-3b0b-49cc-932e-106710247ee9","7a8de5b3-bbf4-4bab-a3bf-36ed22b135b6","42389405090000","Texas","Reeves","Chevron USA Inc.","Sunnyside State 2 A5HU","Groundwater, < 1000TDS","100.00"
"6bb46272-1acd-4451-bc65-6fa32b4e3139","1a6f911d-9e15-4ea1-985d-3777a5a110b4","42103368870000","Texas","Crane","Blackbeard Operating","WADDELL TR A #3083","Produced Water","100.00"
"1b95b0d7-d6c7-418f-9eb6-e85273a14c33","e9e65573-46b4-4970-9da2-3791982791be","42033326570000","Texas","Borden","Surge Operating, LLC","LUCKY STRIKE UNIT A 31-42 1JH","Groundwater, < 1000TDS","100.00"
"78435dc1-0de9-489f-86ed-f614d3e50e2a","e865b9c6-22cc-4e9a-b2bb-379dff7edea4","05045245540000","Colorado","Garfield","TEP Rocky Mountain LLC","Leverich SR 322-13","Produced Water","100.00"
"53fc283a-4a51-4af1-b8b0-0d43120ab11c","b2733148-8e1a-4909-b672-37b197da8300","05123514220000","Colorado","Weld","Verdad Resources LLC","CHIVE 2536-11H","Groundwater, < 1000TDS","100.00"
"b2a38369-1a26-48b3-8004-67198802b0b9","fb283ce2-845f-44ad-a391-392fbf6d6cc0","30039314120000","New Mexico","Rio Arriba","LOGOS Operating, LLC","Rosa Unit #650H","Produced Water","40.00"
"c5dd5fc6-ec05-4447-9466-a37b28a80d27","fb283ce2-845f-44ad-a391-392fbf6d6cc0","30039314120000","New Mexico","Rio Arriba","LOGOS Operating, LLC","Rosa Unit #650H","Groundwater, < 1000TDS","60.00"
"635420ea-e8b8-41d4-a362-ad0c92db95fa","297b8e02-1cbe-4e2c-81b6-393f7474830c","05123455370000","Colorado","Weld","POCO Operating","BUFORD 33-7-3L","Groundwater, < 1000TDS","100.00"
"4aec9334-184d-4f3d-9be9-3f0d49772273","7c7804ab-e879-431c-a7ca-3944e764e5f3","30025488030000","New Mexico","Lea","Matador Production Company","Silver Fed Com 401H","Produced Water","80.00"
"aaeba240-0c5f-4caa-8d95-28d97a591555","fe8f7481-289b-4ffa-ac5b-39f8cd949129","42203355670000","Texas","Harrison","King Operating Corporation","King A199CV","Surface Water, > 1000TDS","100.00"
"04488c0c-7974-45af-9048-ecbce931c880","650e217d-9509-46cc-a939-3a00f9b9c6ee","50103208610000","Alaska","Harrison Bay","ConocoPhillips Company/Burlington Resources","CD4-539","Other, > 1000TDS","100.00"
"442de353-83d6-41a1-acee-3be27e34a71b","d6cd6fd7-ffd1-4423-af7b-3a0f9a19ba1e","42077353580000","Texas","Clay","Best Petroleum Explorations, Inc.","CK 1","Groundwater, < 1000TDS","100.00"
"94eecb8a-5003-4162-bc2b-9aa1ff079c1f","a7a764af-a917-45b5-a8f7-3b872185c6e1","37059282940000","Pennsylvania","Greene","Greylock Production LLC","Wildcat 10MH","Surface Water, < 1000TDS","78.00"
"547c3342-a95e-480b-8f17-7a8aa5a93973","a7a764af-a917-45b5-a8f7-3b872185c6e1","37059282940000","Pennsylvania","Greene","Greylock Production LLC","Wildcat 10MH","Produced Water","6.00"
"d9203f50-fdba-4815-b4ae-c85310e807cb","a7a764af-a917-45b5-a8f7-3b872185c6e1","37059282940000","Pennsylvania","Greene","Greylock Production LLC","Wildcat 10MH","Groundwater, < 1000TDS","16.00"
"34db175b-2f3a-4c65-ad18-01b649abdb0c","0d4f871e-f462-46c1-82e6-3c1c35d0470e","42283373090000","Texas","La Salle","Lewis Energy Group","HENDERSON-CENIZO PSA G NO. 17H","Groundwater, > 1000TDS","100.00"
"795d0680-933e-4cca-93c8-2df0205448b3","8b73c9bb-f08a-4d26-ba90-3cebfd4a3150","35051250350000","Oklahoma","Grady","Continental Resources, Inc","Simms 3-29-32-5XHS","Produced Water","18.00"
"28d8f7fe-0fe2-4c79-959d-61decc161294","8b73c9bb-f08a-4d26-ba90-3cebfd4a3150","35051250350000","Oklahoma","Grady","Continental Resources, Inc","Simms 3-29-32-5XHS","Surface Water, > 1000TDS","82.00"
"ffd8e2cc-b375-42d3-8762-f3765481a7b8","3e89bb30-f914-4e75-b12e-3d56221cd183","33053094820000","North Dakota","McKenzie","ConocoPhillips Company/Burlington Resources","LONE BEAVER 5-1-17TFH","Groundwater, < 1000TDS","100.00"
"ca31298f-9664-4900-a029-4f6ffb65a952","d6e39b4e-949b-4df5-a0f4-3d9267efb23e","42329446910000","Texas","Midland","Diamondback E&P LLC","BLACKFOOT EAST H 707WB","Produced Water","100.00"
"357bddb7-086b-45d8-9faf-73ad5d3d827f","7a9dec09-6adb-48ea-816b-3dbde7e148de","33053099250000","North Dakota","McKenzie","Hess Corporation","SC-4WX- 153-98-3130H-5","Groundwater, < 1000TDS","98.69"
"30e1bf20-68c7-4762-b3d3-7d58d0367f8a","7a9dec09-6adb-48ea-816b-3dbde7e148de","33053099250000","North Dakota","McKenzie","Hess Corporation","SC-4WX- 153-98-3130H-5","Produced Water","1.31"
"1a111521-1e2a-4721-a740-70450cf31a21","401d7879-f7c8-45a5-93bc-3e3635763f59","45051029110000","Virginia","Dickenson","EnerVest, Ltd.","VCI-539259","Other, < 1000TDS","100.00"
"a7ea0e29-bf27-4df4-9780-9fed20efbad7","fee88fd3-344b-4581-ac18-3e584b2782d6","30025510590000","New Mexico","Lea","Cimarex Energy Co.","CORIANDER 1 12 STATE COM #004H","Produced Water","100.00"
"d3cf04df-1f00-4cb1-98c5-6c1fe1c00dd5","e19ac7e3-ce02-4ec2-8aca-3efad40f4adf","05123510810000","Colorado","Weld","Verdad Resources LLC","TIMBRO STATE 0112-04H","Groundwater, < 1000TDS","100.00"
"90c502d9-85bd-4f8c-ad84-5992a963c976","5ef81baa-b80c-42f7-b018-3f1fd98edf96","33053100010000","North Dakota","McKenzie","Petro Hunt, L.L.C.","DUDLEY DAWSON 148-103-2B-11 2H","Groundwater, < 1000TDS","100.00"
"36e25e3c-2803-4f7d-b805-a0f52c0dea96","cacf0ab4-49e1-431f-9e70-3f7a07e084e6","42475384200000","Texas","Ward","AMTEX ENERGY, INC","Lee 128-19 B 702H","Groundwater, < 1000TDS","100.00"
"933e2795-3c22-4a1b-97c4-913bb70579ae","1a93175b-e0af-4d2f-b727-3f86fa371733","42103370140000","Texas","Crane","Blackbeard Operating","William Larue Weller #13","Groundwater, < 1000TDS","100.00"
"1d40b405-8344-45b5-8eed-c815b6b649ae","e66c15fc-65cd-466c-b7b8-3ff040d0d376","33025044100000","North Dakota","Dunn","Petro Hunt, L.L.C.","TERRES 144-97-18A-19-2H","Groundwater, < 1000TDS","98.88"
"3c553f05-740f-40c9-b4de-ba0b16b1e73e","e66c15fc-65cd-466c-b7b8-3ff040d0d376","33025044100000","North Dakota","Dunn","Petro Hunt, L.L.C.","TERRES 144-97-18A-19-2H","Produced Water","1.12"
"bbe2afb6-33b6-4f0e-bd77-dc7b5c8b888f","7fea43b8-8201-440e-bf73-3ffdd055af03","30025516230000","New Mexico","Lea","Avant Operating, LLC","Angry Angus 32 State Com #704H","Surface Water, < 1000TDS","100.00"
"5f7ae24c-a624-4e3d-a7a4-1d722dcdf16c","f936b22b-5c93-4fcc-be65-40109a6e9bc4","42475385270000","Texas","Ward","Continental Resources, Inc","UTL 1110G 3012H","Groundwater, < 1000TDS","100.00"
"c82f0897-708e-4d6d-9d27-3bdd188de5ee","086d0e2b-b792-43e7-a786-403942042462","42173389940000","Texas","Glasscock","Hannathon Petroleum II, LLC","Moore SN 47-38 5 #5H","Groundwater, > 1000TDS","100.00"
"dbc4fc38-15e7-4212-98b0-02e6f5a923e6","56688741-df01-4a8a-97c2-4068b7f8fa16","30025511030000","New Mexico","Lea","Cimarex Energy Co.","CORIANDER 1 12 FEDERAL COM  #013H","Produced Water","100.00"
"6267fd86-2fa8-4467-b60d-085eb6c3d203","ebb582bf-c84a-45c5-b04f-406f3886f4e9","37015238590000","Pennsylvania","Bradford","Chesapeake Operating, Inc.","PAULINY 1HC","Produced Water","100.00"
"cdc8940d-3143-489b-a720-23d550127094","8b85729d-3c4c-4516-bb16-411d3a3e91ff","17081218320000","Louisiana","Red River","Chesapeake Operating, Inc.","HA RA SUI;FRED W 23&6-13-10HC 001-ALT","Surface Water, < 1000TDS","100.00"
"d8f3af55-3c85-484f-b871-bcf9d13f95f3","3e3eb511-80b0-4796-a6df-4182bd3aff85","30025516240000","New Mexico","Lea","Avant Operating, LLC","Angry Angus 32 State Com #705H","Surface Water, < 1000TDS","100.00"
"33d8c8e4-a915-42ce-bfd9-f232c68732af","4abd8bb7-1ce0-4ce6-ba74-41c8c171549f","42173387510000","Texas","Glasscock","Diamondback E&P LLC","RECURVE 13 12  L 4LS","Produced Water","100.00"
"f86ecb51-f214-4dad-ac4c-376a873a5ec4","70805609-c9f2-41ad-a198-42a229c780a0","42389403170000","Texas","Reeves","BPX Operating Company","CHEVY COLORADO 56 T2 20X17 B202H","Groundwater, < 1000TDS","100.00"
"dbf88f5f-20ec-4091-bbc7-1f447d926616","a995ad44-2798-4573-bb77-43154876a59f","34067217490000","Ohio","Harrison","EAP Ohio LLC","Burdette 19-12-6 3H","Surface Water, < 1000TDS","100.00"
"d40bb5ca-115f-4558-843e-b54225e5d564","a83ebccd-a37d-4c85-8196-434da82d7243","35119244730000","Oklahoma","Payne","Aguila Operating Company LLC","Paradise Bond Unit 7","Groundwater, > 1000TDS","100.00"
"38ce54dc-5483-429c-b23f-747a2ad181a6","4b5a6656-ee97-4a50-a31e-451f1ba0e9eb","42123352750000","Texas","DeWitt","Devon Energy Production Company L. P.","WAGNER B 14H 14H","Groundwater, < 1000TDS","100.00"
"7ac78134-2b1c-40f9-b5a2-8cc48d4d97c7","2faac04a-0015-44bf-9211-45334bf56d7c","05123520400000","Colorado","Weld","Noble Energy, Inc.","SHELTON H13-784","Groundwater, < 1000TDS","100.00"
"4923dc33-feb1-467b-b510-ae18963cf498","e10cdb4b-bdc4-4bcd-898f-4682f13cf141","42051343870000","Texas","Burleson","WildFire Energy Operating LLC","Dawn 1H","Groundwater, < 1000TDS","100.00"
"25bfc9a1-2e11-4b45-bbcf-631b0136a3ef","38b19816-f511-408b-b343-4685dc35f775","37015238540000","Pennsylvania","Bradford","Chesapeake Operating, Inc.","CRAIN 5HC","Produced Water","100.00"
"3bc783d0-7fc6-40c8-b5dd-100c489ad91a","8c45bd37-97ea-47b3-8304-46a788bc1df6","35019265530000","Oklahoma","Carter","XTO Energy/ExxonMobil","Hewitt Unit 26-0802","Groundwater, < 1000TDS","93.76"
"58da5690-07c0-4670-a60f-726f81433f3f","13c253a2-3593-483f-b70a-46acfc8f88c0","42255351760000","Texas","Karnes","ConocoPhillips Company/Burlington Resources","MATTE UNIT A 6","Groundwater, < 1000TDS","100.00"
"679403e6-bc3b-4a6a-bc4d-bc78fb2d73eb","9501a2ee-66ef-45d9-8edb-46e584903853","05123520360000","Colorado","Weld","Noble Energy, Inc.","SHELTON H13-718","Groundwater, < 1000TDS","100.00"
"c31e81db-8bd5-48a3-be2e-72a220bd7bdd","b630275c-9188-45e7-b469-47b47ebe8b56","33053069650000","North Dakota","McKenzie","ConocoPhillips Company/Burlington Resources","GLADSTONE 7-1-13TFH","Groundwater, < 1000TDS","100.00"
"79bbd0e3-d325-4fd5-b04d-41c9fa24b070","fe8b7f30-59c7-444d-b421-48084ec6da1e","01073219260000","Alabama","Jefferson","PGP Operating, LLC","RGGS 22-26-18-05-16-2203","Other, < 1000TDS","100.00"
"afed1337-e06f-48cc-9bcb-3c6f903cc93b","28609869-c191-432e-a381-48d3f6474801","42255351750000","Texas","Karnes","ConocoPhillips Company/Burlington Resources","MATTE UNIT A 5","Groundwater, < 1000TDS","100.00"
"192881c2-9b59-49ac-90e3-920d93e3f21e","a60298f0-0075-40cd-b202-496df4b00d92","47095028620000","West Virginia","Tyler","Antero Resources Corporation","RINGNUS UNIT 1H","Produced Water","100.00"
"7e3bda5e-fbf3-4d8b-badc-28e20ec45b4e","914d2f37-05a5-4845-b8fb-49fdebf4b6de","42173389080000","Texas","Glasscock","Diamondback E&P LLC","RECURVE 13 12  R 4WD","Produced Water","100.00"
"0e97b655-32e7-47aa-ae95-d5c98d706671","13e5ab3d-ccc1-41ec-a074-4ae7839efa20","35045238920000","Oklahoma","Ellis","Upland Operating LLC","Melissa Y 24-13-18N-24W 1H","Surface Water, > 1000TDS","100.00"
"5da7aea7-8544-4c29-85d5-39eedf37fc08","3242564a-565e-4c48-bdbb-4b3eae51d9b2","30025515680000","New Mexico","Lea","Avant Operating, LLC","Angry Angus 32 State Com #702H","Groundwater, < 1000TDS","100.00"
"8b1ca501-d77a-40e5-8351-07198d312fff","77062a9b-5080-4fab-823f-4b74ab92dfd8","42123349860000","Texas","DeWitt","ConocoPhillips Company/Burlington Resources","H H UNIT  B  6","Groundwater, < 1000TDS","100.00"
"2a7d6182-7fb1-43f9-8ae7-3f2384eebf8e","5cae8abf-34b4-4135-a536-4ba9c3578d7b","30025491360000","New Mexico","Lea","COG Operating LLC","AZORES FEDERAL COM 701H","Produced Water","100.00"
"6b1e05e1-19ed-4828-a270-51ebacbcf334","4ac30805-a602-40e3-b3ce-4be77eca2709","49009334650000","Wyoming","Converse","Anschutz Exploration Corporation","Argos Fed 3571-18-19-15W NH","Groundwater, < 1000TDS","100.00"
"f583f517-abea-4bf9-8b0a-7e158276dcb4","ee0b62ff-2be3-40fa-8a4f-4bf68fd59de3","42283374940000","Texas","La Salle","Lewis Energy Group","COCINA BLANCA SA B NO. 101H","Groundwater, > 1000TDS","100.00"
"40574900-cc9e-4885-9f05-389ef44a79cb","c54302ee-1205-4388-b822-4c70657fc85a","30039314230000","New Mexico","Rio Arriba","LOGOS Operating, LLC","Rosa Unit #744H","Produced Water","40.00"
"b24a4d0d-70f1-4caa-b252-fddcd68f36b7","c54302ee-1205-4388-b822-4c70657fc85a","30039314230000","New Mexico","Rio Arriba","LOGOS Operating, LLC","Rosa Unit #744H","Groundwater, < 1000TDS","60.00"
"6534e034-f93a-451e-b243-0de49978a43c","367607f0-4d94-4f91-8431-4ca44a53d1a8","42389402520000","Texas","Reeves","UpCurve Energy LLC","WAKE 14-13 Unit 221H","Groundwater, > 1000TDS","100.00"
"61936484-7465-4e15-92de-23314bdb846f","9bde4e9b-6b8f-49c5-a93e-4d50816caa88","05123514210000","Colorado","Weld","Verdad Resources LLC","CHIVE 2536-10H","Groundwater, < 1000TDS","100.00"
"f13db889-32c4-4599-892a-719b5161ea0c","cc92bf67-e7e1-425d-9b5b-4e8823fd2567","42383413440000","Texas","Reagan","Civitas Permian Operating, LLC","UL Boet B 2H","Produced Water","52.60"
"1eef5381-d459-4f49-bb9c-65a4229feb1d","cc92bf67-e7e1-425d-9b5b-4e8823fd2567","42383413440000","Texas","Reagan","Civitas Permian Operating, LLC","UL Boet B 2H","Groundwater, < 1000TDS","47.40"
"a0546d14-e9a7-4cd6-8dd2-50a57ac9c89b","a0d7e7d0-fe8c-4346-9efb-4ec47c9bce64","42475384190000","Texas","Ward","AMTEX ENERGY, INC","Lee 128-19 A 701H","Groundwater, < 1000TDS","100.00"
"4db3412f-2a67-483c-98c4-bd904eba4eb6","45aefd7f-9036-45db-b31e-4f1e5ab4f01d","35015233430000","Oklahoma","Caddo","Kaiser-Francis Oil Company","Coy 2-3 1HX","Surface Water, < 1000TDS","100.00"
"5d94deb9-f789-464f-a909-cdbb9a43ea38","1180c82a-5972-4f69-866c-4f3c9bf99b79","33053100040000","North Dakota","McKenzie","Petro Hunt, L.L.C.","JOEL GOODSEN 140-103-32C-29 1H","Groundwater, < 1000TDS","100.00"
"9cce8c56-6a80-4d83-beed-7b7ce81b15bb","dbba575a-c73a-4d2e-b2c4-4f51550e687a","35087219970000","Oklahoma","McClain","Red Rocks Oil & Gas Operating LLC","Harrison Farms 1-36","Groundwater, < 1000TDS","100.00"
"744eae14-5d92-476f-8595-0baf3e9ef054","8f4dc881-9f4b-4130-bb50-4f9786465fd1","42337354340000","Texas","Montague","Chico Production Corp","Dorman 1H","Groundwater, > 1000TDS","96.74"
"cdfffad9-4b20-4609-bb30-d4abb324b943","d0febb38-571f-4e76-bbd8-50ed3639b07a","42475385210000","Texas","Ward","Continental Resources, Inc","UTL 1110A 1106H","Groundwater, < 1000TDS","100.00"
"3ba9ac42-ddb1-4aba-9880-ba046f03f156","126110a0-51de-4f93-85d9-5194897028a2","42005304900000","Texas","Angelina","Aethon Energy Operating LLC","Bronto 1H 01","Groundwater, < 1000TDS","100.00"
"35f2985d-d0c6-4c95-a637-9d35ecaf900d","4210f77c-e300-4c33-b813-532a98689d9d","05045245710000","Colorado","Garfield","TEP Rocky Mountain LLC","Leverich WMC 314-18-793","Produced Water","100.00"
